gene_id	sample_id	corrected_count
GENE_00822	Control_Batch1_Rep4	155.867897
GENE_00822	Control_Batch2_Rep3	146.816050
GENE_00822	Control_Batch2_Rep6	141.653993
GENE_00822	Control_Batch3_Rep2	171.925857
GENE_00822	Control_Batch3_Rep5	186.418895
GENE_00822	Treatment_Batch1_Rep2	310.125175
GENE_00822	Treatment_Batch1_Rep5	319.625938
GENE_00822	Treatment_Batch2_Rep1	280.727789
GENE_00822	Treatment_Batch2_Rep4	284.073965
GENE_00822	Treatment_Batch3_Rep3	338.312261
GENE_00822	Treatment_Batch3_Rep6	297.193846
GENE_00823	Control_Batch1_Rep1	6768.010365
GENE_00823	Control_Batch1_Rep4	6657.067611
GENE_00823	Control_Batch2_Rep3	6391.560812
GENE_00823	Control_Batch2_Rep6	6436.961605
GENE_00823	Control_Batch3_Rep2	7047.465104
GENE_00823	Control_Batch3_Rep5	6942.239649
GENE_00823	Treatment_Batch1_Rep2	3338.466704
GENE_00823	Treatment_Batch1_Rep5	3445.198810
GENE_00823	Treatment_Batch2_Rep1	3302.296727
GENE_00823	Treatment_Batch2_Rep4	3275.243694
GENE_00823	Treatment_Batch3_Rep3	3702.897212
GENE_00823	Treatment_Batch3_Rep6	3621.761271
GENE_00824	Control_Batch1_Rep1	4.010673
GENE_00824	Control_Batch1_Rep4	2.011199
GENE_00824	Control_Batch2_Rep3	1.898484
GENE_00824	Control_Batch2_Rep6	1.276163
GENE_00824	Control_Batch3_Rep2	1.495008
GENE_00824	Control_Batch3_Rep5	2.982702
GENE_00824	Treatment_Batch1_Rep2	5.134523
GENE_00824	Treatment_Batch1_Rep5	3.073326
GENE_00824	Treatment_Batch2_Rep1	2.605363
GENE_00824	Treatment_Batch2_Rep4	1.936868
GENE_00824	Treatment_Batch3_Rep3	3.089609
GENE_00824	Treatment_Batch3_Rep6	7.699322
GENE_00825	Control_Batch1_Rep1	16473.838562
GENE_00825	Control_Batch1_Rep4	16583.338668
GENE_00825	Control_Batch2_Rep3	15718.176976
GENE_00825	Control_Batch2_Rep6	15966.702047
GENE_00825	Control_Batch3_Rep2	17331.621330
GENE_00825	Control_Batch3_Rep5	17769.449069
GENE_00825	Treatment_Batch1_Rep2	8399.052344
GENE_00825	Treatment_Batch1_Rep5	8381.985330
GENE_00825	Treatment_Batch2_Rep1	7973.711348
GENE_00825	Treatment_Batch2_Rep4	8141.947215
GENE_00825	Treatment_Batch3_Rep3	8935.151219
GENE_00825	Treatment_Batch3_Rep6	9006.667380
GENE_00826	Control_Batch1_Rep1	136.362875
GENE_00826	Control_Batch1_Rep4	156.873497
GENE_00826	Control_Batch2_Rep3	141.120600
GENE_00826	Control_Batch2_Rep6	136.549344
GENE_00826	Control_Batch3_Rep2	145.015723
GENE_00826	Control_Batch3_Rep5	147.643764
GENE_00826	Treatment_Batch1_Rep2	132.470687
GENE_00826	Treatment_Batch1_Rep5	128.055264
GENE_00826	Treatment_Batch2_Rep1	157.624420
GENE_00826	Treatment_Batch2_Rep4	122.022681
GENE_00826	Treatment_Batch3_Rep3	140.577241
GENE_00826	Treatment_Batch3_Rep6	157.066178
GENE_00827	Control_Batch1_Rep1	969.580152
GENE_00827	Control_Batch1_Rep4	1024.705724
GENE_00827	Control_Batch2_Rep3	929.624043
GENE_00827	Control_Batch2_Rep6	943.083788
GENE_00827	Control_Batch3_Rep2	1092.850443
GENE_00827	Control_Batch3_Rep5	1108.073911
GENE_00827	Treatment_Batch1_Rep2	1069.007640
GENE_00827	Treatment_Batch1_Rep5	1004.977708
GENE_00827	Treatment_Batch2_Rep1	1015.439961
GENE_00827	Treatment_Batch2_Rep4	1030.413747
GENE_00827	Treatment_Batch3_Rep3	1121.528317
GENE_00827	Treatment_Batch3_Rep6	1121.021346
GENE_00828	Control_Batch1_Rep1	259.691064
GENE_00828	Control_Batch1_Rep4	279.556616
GENE_00828	Control_Batch2_Rep3	244.271532
GENE_00828	Control_Batch2_Rep6	255.232419
GENE_00828	Control_Batch3_Rep2	246.676229
GENE_00828	Control_Batch3_Rep5	272.917262
GENE_00828	Treatment_Batch1_Rep2	241.322570
GENE_00828	Treatment_Batch1_Rep5	234.597243
GENE_00828	Treatment_Batch2_Rep1	223.409818
GENE_00828	Treatment_Batch2_Rep4	221.448568
GENE_00828	Treatment_Batch3_Rep3	265.706433
GENE_00828	Treatment_Batch3_Rep6	277.175607
GENE_00829	Control_Batch1_Rep1	46.122737
GENE_00829	Control_Batch1_Rep4	50.279967
GENE_00829	Control_Batch2_Rep3	44.930774
GENE_00829	Control_Batch2_Rep6	41.475268
GENE_00829	Control_Batch3_Rep2	53.820268
GENE_00829	Control_Batch3_Rep5	52.197290
GENE_00829	Treatment_Batch1_Rep2	51.345228
GENE_00829	Treatment_Batch1_Rep5	48.148779
GENE_00829	Treatment_Batch2_Rep1	44.291159
GENE_00829	Treatment_Batch2_Rep4	54.232302
GENE_00829	Treatment_Batch3_Rep3	38.620121
GENE_00829	Treatment_Batch3_Rep6	40.036477
GENE_00830	Control_Batch1_Rep1	30.080046
GENE_00830	Control_Batch1_Rep4	28.156781
GENE_00830	Control_Batch2_Rep3	21.516145
GENE_00830	Control_Batch2_Rep6	29.989809
GENE_00830	Control_Batch3_Rep2	37.375186
GENE_00830	Control_Batch3_Rep5	31.318374
GENE_00830	Treatment_Batch1_Rep2	28.753328
GENE_00830	Treatment_Batch1_Rep5	45.075453
GENE_00830	Treatment_Batch2_Rep1	29.961666
GENE_00830	Treatment_Batch2_Rep4	40.674227
GENE_00830	Treatment_Batch3_Rep3	37.075316
GENE_00830	Treatment_Batch3_Rep6	35.416883
GENE_00831	Control_Batch1_Rep1	167.445590
GENE_00831	Control_Batch1_Rep4	148.828702
GENE_00831	Control_Batch2_Rep3	139.854944
GENE_00831	Control_Batch2_Rep6	125.063885
GENE_00831	Control_Batch3_Rep2	146.510729
GENE_00831	Control_Batch3_Rep5	128.256200
GENE_00831	Treatment_Batch1_Rep2	75.990937
GENE_00831	Treatment_Batch1_Rep5	78.882042
GENE_00831	Treatment_Batch2_Rep1	66.436739
GENE_00831	Treatment_Batch2_Rep4	71.664114
GENE_00831	Treatment_Batch3_Rep3	109.681144
GENE_00831	Treatment_Batch3_Rep6	84.692546
GENE_00832	Control_Batch1_Rep1	12.032018
GENE_00832	Control_Batch1_Rep4	14.078391
GENE_00832	Control_Batch2_Rep3	8.859589
GENE_00832	Control_Batch2_Rep6	8.933135
GENE_00832	Control_Batch3_Rep2	16.445082
GENE_00832	Control_Batch3_Rep5	10.439458
GENE_00832	Treatment_Batch1_Rep2	17.457377
GENE_00832	Treatment_Batch1_Rep5	23.562168
GENE_00832	Treatment_Batch2_Rep1	18.888877
GENE_00832	Treatment_Batch2_Rep4	20.659925
GENE_00832	Treatment_Batch3_Rep3	26.261682
GENE_00832	Treatment_Batch3_Rep6	24.637832
GENE_00833	Control_Batch1_Rep1	33.088051
GENE_00833	Control_Batch1_Rep4	42.235172
GENE_00833	Control_Batch2_Rep3	38.602496
GENE_00833	Control_Batch2_Rep6	35.732539
GENE_00833	Control_Batch3_Rep2	22.425111
GENE_00833	Control_Batch3_Rep5	35.792428
GENE_00833	Treatment_Batch1_Rep2	22.591900
GENE_00833	Treatment_Batch1_Rep5	25.611053
GENE_00833	Treatment_Batch2_Rep1	22.796920
GENE_00833	Treatment_Batch2_Rep4	23.888038
GENE_00833	Treatment_Batch3_Rep3	27.806487
GENE_00833	Treatment_Batch3_Rep6	20.018238
GENE_00834	Control_Batch1_Rep1	3837.211210
GENE_00834	Control_Batch1_Rep4	3923.848613
GENE_00834	Control_Batch2_Rep3	3711.535066
GENE_00834	Control_Batch2_Rep6	3767.230503
GENE_00834	Control_Batch3_Rep2	4066.420255
GENE_00834	Control_Batch3_Rep5	4122.094605
GENE_00834	Treatment_Batch1_Rep2	8205.994288
GENE_00834	Treatment_Batch1_Rep5	8243.685646
GENE_00834	Treatment_Batch2_Rep1	7728.155950
GENE_00834	Treatment_Batch2_Rep4	7687.428870
GENE_00834	Treatment_Batch3_Rep3	8640.093495
GENE_00834	Treatment_Batch3_Rep6	8393.801315
GENE_00835	Control_Batch1_Rep1	408.085958
GENE_00835	Control_Batch1_Rep4	406.262132
GENE_00835	Control_Batch2_Rep3	405.009794
GENE_00835	Control_Batch2_Rep6	373.915494
GENE_00835	Control_Batch3_Rep2	423.087107
GENE_00835	Control_Batch3_Rep5	450.388050
GENE_00835	Treatment_Batch1_Rep2	211.542338
GENE_00835	Treatment_Batch1_Rep5	200.790653
GENE_00835	Treatment_Batch2_Rep1	189.540108
GENE_00835	Treatment_Batch2_Rep4	203.371134
GENE_00835	Treatment_Batch3_Rep3	225.541508
GENE_00835	Treatment_Batch3_Rep6	224.820214
GENE_00836	Control_Batch1_Rep1	196.522968
GENE_00836	Control_Batch1_Rep4	150.839901
GENE_00836	Control_Batch2_Rep3	182.254408
GENE_00836	Control_Batch2_Rep6	200.357449
GENE_00836	Control_Batch3_Rep2	216.776079
GENE_00836	Control_Batch3_Rep5	186.418895
GENE_00836	Treatment_Batch1_Rep2	182.789011
GENE_00836	Treatment_Batch1_Rep5	204.888422
GENE_00836	Treatment_Batch2_Rep1	173.907934
GENE_00836	Treatment_Batch2_Rep4	180.128719
GENE_00836	Treatment_Batch3_Rep3	227.086312
GENE_00836	Treatment_Batch3_Rep6	212.501300
GENE_00837	Control_Batch1_Rep1	270.720415
GENE_00837	Control_Batch1_Rep4	298.663003
GENE_00837	Control_Batch2_Rep3	280.975544
GENE_00837	Control_Batch2_Rep6	263.527473
GENE_00837	Control_Batch3_Rep2	303.486512
GENE_00837	Control_Batch3_Rep5	323.623202
GENE_00837	Treatment_Batch1_Rep2	290.613989
GENE_00837	Treatment_Batch1_Rep5	307.332633
GENE_00837	Treatment_Batch2_Rep1	286.589854
GENE_00837	Treatment_Batch2_Rep4	281.491474
GENE_00837	Treatment_Batch3_Rep3	276.520067
GENE_00837	Treatment_Batch3_Rep6	300.273575
GENE_00838	Control_Batch1_Rep1	208.554986
GENE_00838	Control_Batch1_Rep4	213.187059
GENE_00838	Control_Batch2_Rep3	213.895797
GENE_00838	Control_Batch2_Rep6	203.547854
GENE_00838	Control_Batch3_Rep2	215.281073
GENE_00838	Control_Batch3_Rep5	211.771864
GENE_00838	Treatment_Batch1_Rep2	214.623052
GENE_00838	Treatment_Batch1_Rep5	241.768338
GENE_00838	Treatment_Batch2_Rep1	217.547753
GENE_00838	Treatment_Batch2_Rep4	218.866078
GENE_00838	Treatment_Batch3_Rep3	222.451898
GENE_00838	Treatment_Batch3_Rep6	221.740486
GENE_00839	Control_Batch1_Rep1	25.066705
GENE_00839	Control_Batch1_Rep4	43.240771
GENE_00839	Control_Batch2_Rep3	27.211596
GENE_00839	Control_Batch2_Rep6	32.542133
GENE_00839	Control_Batch3_Rep2	26.910134
GENE_00839	Control_Batch3_Rep5	44.740535
GENE_00839	Treatment_Batch1_Rep2	44.156896
GENE_00839	Treatment_Batch1_Rep5	35.855474
GENE_00839	Treatment_Batch2_Rep1	41.685797
GENE_00839	Treatment_Batch2_Rep4	31.635510
GENE_00839	Treatment_Batch3_Rep3	44.799341
GENE_00839	Treatment_Batch3_Rep6	50.815528
GENE_00840	Control_Batch1_Rep1	7.018677
GENE_00840	Control_Batch1_Rep4	7.039195
GENE_00840	Control_Batch2_Rep3	8.859589
GENE_00840	Control_Batch2_Rep6	7.018892
GENE_00840	Control_Batch3_Rep2	7.475037
GENE_00840	Control_Batch3_Rep5	7.456756
GENE_00840	Treatment_Batch1_Rep2	9.242141
GENE_00840	Treatment_Batch1_Rep5	2.048884
GENE_00840	Treatment_Batch2_Rep1	5.210724
GENE_00840	Treatment_Batch2_Rep4	4.519359
GENE_00840	Treatment_Batch3_Rep3	12.358439
GENE_00840	Treatment_Batch3_Rep6	10.779051
GENE_00841	Control_Batch1_Rep1	1130.007064
GENE_00841	Control_Batch1_Rep4	1097.108877
GENE_00841	Control_Batch2_Rep3	1004.297724
GENE_00841	Control_Batch2_Rep6	1031.777054
GENE_00841	Control_Batch3_Rep2	1188.530920
GENE_00841	Control_Batch3_Rep5	1103.599858
GENE_00841	Treatment_Batch1_Rep2	562.743695
GENE_00841	Treatment_Batch1_Rep5	573.687581
GENE_00841	Treatment_Batch2_Rep1	516.513078
GENE_00841	Treatment_Batch2_Rep4	524.245590
GENE_00841	Treatment_Batch3_Rep3	645.728425
GENE_00841	Treatment_Batch3_Rep6	529.713383
GENE_00842	Control_Batch1_Rep1	214.570995
GENE_00842	Control_Batch1_Rep4	240.338242
GENE_00842	Control_Batch2_Rep3	184.785719
GENE_00842	Control_Batch2_Rep6	222.052205
GENE_00842	Control_Batch3_Rep2	218.271087
GENE_00842	Control_Batch3_Rep5	226.685377
GENE_00842	Treatment_Batch1_Rep2	461.080145
GENE_00842	Treatment_Batch1_Rep5	438.461222
GENE_00842	Treatment_Batch2_Rep1	435.746846
GENE_00842	Treatment_Batch2_Rep4	425.465325
GENE_00842	Treatment_Batch3_Rep3	457.262234
GENE_00842	Treatment_Batch3_Rep6	420.383004
GENE_00843	Control_Batch1_Rep1	290.773779
GENE_00843	Control_Batch1_Rep4	298.663003
GENE_00843	Control_Batch2_Rep3	261.357883
GENE_00843	Control_Batch2_Rep6	276.289094
GENE_00843	Control_Batch3_Rep2	312.456557
GENE_00843	Control_Batch3_Rep5	310.201041
GENE_00843	Treatment_Batch1_Rep2	135.551401
GENE_00843	Treatment_Batch1_Rep5	118.835285
GENE_00843	Treatment_Batch2_Rep1	143.946268
GENE_00843	Treatment_Batch2_Rep4	146.556341
GENE_00843	Treatment_Batch3_Rep3	135.942826
GENE_00843	Treatment_Batch3_Rep6	157.066178
GENE_00844	Control_Batch1_Rep1	289.771110
GENE_00844	Control_Batch1_Rep4	281.567814
GENE_00844	Control_Batch2_Rep3	244.904360
GENE_00844	Control_Batch2_Rep6	265.441715
GENE_00844	Control_Batch3_Rep2	269.101341
GENE_00844	Control_Batch3_Rep5	253.529697
GENE_00844	Treatment_Batch1_Rep2	526.802036
GENE_00844	Treatment_Batch1_Rep5	590.078654
GENE_00844	Treatment_Batch2_Rep1	543.869382
GENE_00844	Treatment_Batch2_Rep4	511.978760
GENE_00844	Treatment_Batch3_Rep3	628.735572
GENE_00844	Treatment_Batch3_Rep6	595.927556
GENE_00845	Control_Batch1_Rep1	390.037931
GENE_00845	Control_Batch1_Rep4	385.144546
GENE_00845	Control_Batch2_Rep3	337.297219
GENE_00845	Control_Batch2_Rep6	361.153872
GENE_00845	Control_Batch3_Rep2	429.067137
GENE_00845	Control_Batch3_Rep5	438.457241
GENE_00845	Treatment_Batch1_Rep2	201.273293
GENE_00845	Treatment_Batch1_Rep5	193.619558
GENE_00845	Treatment_Batch2_Rep1	183.678043
GENE_00845	Treatment_Batch2_Rep4	180.128719
GENE_00845	Treatment_Batch3_Rep3	222.451898
GENE_00845	Treatment_Batch3_Rep6	206.341841
GENE_00846	Control_Batch1_Rep1	37.098723
GENE_00846	Control_Batch1_Rep4	23.128785
GENE_00846	Control_Batch2_Rep3	33.539873
GENE_00846	Control_Batch2_Rep6	36.370620
GENE_00846	Control_Batch3_Rep2	28.405142
GENE_00846	Control_Batch3_Rep5	43.249184
GENE_00846	Treatment_Batch1_Rep2	31.834041
GENE_00846	Treatment_Batch1_Rep5	36.879916
GENE_00846	Treatment_Batch2_Rep1	28.007644
GENE_00846	Treatment_Batch2_Rep4	27.761774
GENE_00846	Treatment_Batch3_Rep3	30.896097
GENE_00846	Treatment_Batch3_Rep6	26.177696
GENE_00847	Control_Batch1_Rep1	407.083290
GENE_00847	Control_Batch1_Rep4	410.284530
GENE_00847	Control_Batch2_Rep3	372.102748
GENE_00847	Control_Batch2_Rep6	379.658223
GENE_00847	Control_Batch3_Rep2	449.997241
GENE_00847	Control_Batch3_Rep5	422.052378
GENE_00847	Treatment_Batch1_Rep2	434.380626
GENE_00847	Treatment_Batch1_Rep5	409.776843
GENE_00847	Treatment_Batch2_Rep1	409.693223
GENE_00847	Treatment_Batch2_Rep4	385.436721
GENE_00847	Treatment_Batch3_Rep3	461.896649
GENE_00847	Treatment_Batch3_Rep6	477.357991
GENE_00848	Control_Batch1_Rep1	4.010673
GENE_00848	Control_Batch1_Rep4	1.005599
GENE_00848	Control_Batch2_Rep3	3.164139
GENE_00848	Control_Batch2_Rep6	4.466568
GENE_00848	Control_Batch3_Rep2	5.980029
GENE_00848	Control_Batch3_Rep5	7.456756
GENE_00848	Treatment_Batch1_Rep2	3.080714
GENE_00848	Treatment_Batch1_Rep5	3.073326
GENE_00848	Treatment_Batch2_Rep1	2.605363
GENE_00848	Treatment_Batch2_Rep4	5.810604
GENE_00848	Treatment_Batch3_Rep3	3.089609
GENE_00848	Treatment_Batch3_Rep6	3.079729
GENE_00849	Control_Batch1_Rep1	26.069373
GENE_00849	Control_Batch1_Rep4	42.235172
GENE_00849	Control_Batch2_Rep3	40.500979
GENE_00849	Control_Batch2_Rep6	41.475268
GENE_00849	Control_Batch3_Rep2	50.830253
GENE_00849	Control_Batch3_Rep5	44.740535
GENE_00849	Treatment_Batch1_Rep2	42.103087
GENE_00849	Treatment_Batch1_Rep5	56.344316
GENE_00849	Treatment_Batch2_Rep1	47.547862
GENE_00849	Treatment_Batch2_Rep4	50.358566
GENE_00849	Treatment_Batch3_Rep3	43.254536
GENE_00849	Treatment_Batch3_Rep6	44.656071
GENE_00850	Control_Batch1_Rep1	882.348018
GENE_00850	Control_Batch1_Rep4	838.669847
GENE_00850	Control_Batch2_Rep3	805.589793
GENE_00850	Control_Batch2_Rep6	774.630391
GENE_00850	Control_Batch3_Rep2	858.134275
GENE_00850	Control_Batch3_Rep5	890.336642
GENE_00850	Treatment_Batch1_Rep2	856.438398
GENE_00850	Treatment_Batch1_Rep5	836.969203
GENE_00850	Treatment_Batch2_Rep1	797.892207
GENE_00850	Treatment_Batch2_Rep4	803.154575
GENE_00850	Treatment_Batch3_Rep3	917.614077
GENE_00850	Treatment_Batch3_Rep6	870.023434
GENE_00851	Control_Batch1_Rep1	402.069949
GENE_00851	Control_Batch1_Rep4	360.004563
GENE_00851	Control_Batch2_Rep3	370.837092
GENE_00851	Control_Batch2_Rep6	384.124791
GENE_00851	Control_Batch3_Rep2	367.771832
GENE_00851	Control_Batch3_Rep5	387.751302
GENE_00851	Treatment_Batch1_Rep2	192.031152
GENE_00851	Treatment_Batch1_Rep5	232.548359
GENE_00851	Treatment_Batch2_Rep1	192.796810
GENE_00851	Treatment_Batch2_Rep4	191.104304
GENE_00851	Treatment_Batch3_Rep3	228.631117
GENE_00851	Treatment_Batch3_Rep6	175.544551
GENE_00852	Control_Batch1_Rep1	6.016009
GENE_00852	Control_Batch1_Rep4	5.027997
GENE_00852	Control_Batch2_Rep3	6.961106
GENE_00852	Control_Batch2_Rep6	3.828487
GENE_00852	Control_Batch3_Rep2	7.475037
GENE_00852	Control_Batch3_Rep5	11.930810
GENE_00852	Treatment_Batch1_Rep2	9.242141
GENE_00852	Treatment_Batch1_Rep5	15.366632
GENE_00852	Treatment_Batch2_Rep1	16.934855
GENE_00852	Treatment_Batch2_Rep4	20.014302
GENE_00852	Treatment_Batch3_Rep3	13.903243
GENE_00852	Treatment_Batch3_Rep6	13.858780
GENE_00853	Control_Batch1_Rep1	131.349534
GENE_00853	Control_Batch1_Rep4	116.649523
GENE_00853	Control_Batch2_Rep3	120.237283
GENE_00853	Control_Batch2_Rep6	137.187425
GENE_00853	Control_Batch3_Rep2	162.955812
GENE_00853	Control_Batch3_Rep5	138.695658
GENE_00853	Treatment_Batch1_Rep2	63.668082
GENE_00853	Treatment_Batch1_Rep5	62.490969
GENE_00853	Treatment_Batch2_Rep1	70.996123
GENE_00853	Treatment_Batch2_Rep4	59.397283
GENE_00853	Treatment_Batch3_Rep3	71.061023
GENE_00853	Treatment_Batch3_Rep6	83.152683
GENE_00854	Control_Batch1_Rep1	65.173433
GENE_00854	Control_Batch1_Rep4	62.347159
GENE_00854	Control_Batch2_Rep3	64.548436
GENE_00854	Control_Batch2_Rep6	66.998510
GENE_00854	Control_Batch3_Rep2	85.215424
GENE_00854	Control_Batch3_Rep5	73.076206
GENE_00854	Treatment_Batch1_Rep2	130.416878
GENE_00854	Treatment_Batch1_Rep5	123.957495
GENE_00854	Treatment_Batch2_Rep1	128.314094
GENE_00854	Treatment_Batch2_Rep4	143.328228
GENE_00854	Treatment_Batch3_Rep3	174.562947
GENE_00854	Treatment_Batch3_Rep6	152.446584
GENE_00855	Control_Batch1_Rep1	1376.663442
GENE_00855	Control_Batch1_Rep4	1346.497512
GENE_00855	Control_Batch2_Rep3	1274.515196
GENE_00855	Control_Batch2_Rep6	1332.313227
GENE_00855	Control_Batch3_Rep2	1415.772052
GENE_00855	Control_Batch3_Rep5	1431.697113
GENE_00855	Treatment_Batch1_Rep2	696.241287
GENE_00855	Treatment_Batch1_Rep5	687.400655
GENE_00855	Treatment_Batch2_Rep1	661.110686
GENE_00855	Treatment_Batch2_Rep4	675.966912
GENE_00855	Treatment_Batch3_Rep3	718.334253
GENE_00855	Treatment_Batch3_Rep6	706.797799
GENE_00856	Control_Batch1_Rep1	228.608350
GENE_00856	Control_Batch1_Rep4	228.271050
GENE_00856	Control_Batch2_Rep3	245.537188
GENE_00856	Control_Batch2_Rep6	232.261501
GENE_00856	Control_Batch3_Rep2	272.091355
GENE_00856	Control_Batch3_Rep5	250.546995
GENE_00856	Treatment_Batch1_Rep2	262.887566
GENE_00856	Treatment_Batch1_Rep5	233.572801
GENE_00856	Treatment_Batch2_Rep1	235.785289
GENE_00856	Treatment_Batch2_Rep4	236.297889
GENE_00856	Treatment_Batch3_Rep3	254.892799
GENE_00856	Treatment_Batch3_Rep6	258.697234
GENE_00857	Control_Batch1_Rep1	64.170765
GENE_00857	Control_Batch1_Rep4	56.313563
GENE_00857	Control_Batch2_Rep3	46.829257
GENE_00857	Control_Batch2_Rep6	48.494160
GENE_00857	Control_Batch3_Rep2	55.315276
GENE_00857	Control_Batch3_Rep5	43.249184
GENE_00857	Treatment_Batch1_Rep2	59.560464
GENE_00857	Treatment_Batch1_Rep5	53.270990
GENE_00857	Treatment_Batch2_Rep1	56.666630
GENE_00857	Treatment_Batch2_Rep4	53.586679
GENE_00857	Treatment_Batch3_Rep3	63.336999
GENE_00857	Treatment_Batch3_Rep6	61.594579
GENE_00858	Control_Batch1_Rep1	109.290834
GENE_00858	Control_Batch1_Rep4	104.582331
GENE_00858	Control_Batch2_Rep3	87.330237
GENE_00858	Control_Batch2_Rep6	95.712157
GENE_00858	Control_Batch3_Rep2	112.125558
GENE_00858	Control_Batch3_Rep5	98.429177
GENE_00858	Treatment_Batch1_Rep2	102.690455
GENE_00858	Treatment_Batch1_Rep5	106.541979
GENE_00858	Treatment_Batch2_Rep1	98.352427
GENE_00858	Treatment_Batch2_Rep4	91.032793
GENE_00858	Treatment_Batch3_Rep3	91.143486
GENE_00858	Treatment_Batch3_Rep6	115.489836
GENE_00859	Control_Batch1_Rep1	208.554986
GENE_00859	Control_Batch1_Rep4	221.231854
GENE_00859	Control_Batch2_Rep3	208.833175
GENE_00859	Control_Batch2_Rep6	201.633611
GENE_00859	Control_Batch3_Rep2	270.596347
GENE_00859	Control_Batch3_Rep5	225.194025
GENE_00859	Treatment_Batch1_Rep2	218.730670
GENE_00859	Treatment_Batch1_Rep5	231.523916
GENE_00859	Treatment_Batch2_Rep1	210.383006
GENE_00859	Treatment_Batch2_Rep4	205.953625
GENE_00859	Treatment_Batch3_Rep3	211.638264
GENE_00859	Treatment_Batch3_Rep6	277.175607
GENE_00860	Control_Batch1_Rep1	8554.765101
GENE_00860	Control_Batch1_Rep4	8385.692872
GENE_00860	Control_Batch2_Rep3	8262.199798
GENE_00860	Control_Batch2_Rep6	8173.180134
GENE_00860	Control_Batch3_Rep2	8831.008987
GENE_00860	Control_Batch3_Rep5	8798.971843
GENE_00860	Treatment_Batch1_Rep2	8780.033934
GENE_00860	Treatment_Batch1_Rep5	8691.366847
GENE_00860	Treatment_Batch2_Rep1	8408.155513
GENE_00860	Treatment_Batch2_Rep4	8208.446348
GENE_00860	Treatment_Batch3_Rep3	9219.395311
GENE_00860	Treatment_Batch3_Rep6	9168.353151
GENE_00861	Control_Batch1_Rep1	13.034687
GENE_00861	Control_Batch1_Rep4	13.072791
GENE_00861	Control_Batch2_Rep3	9.492417
GENE_00861	Control_Batch2_Rep6	11.485459
GENE_00861	Control_Batch3_Rep2	8.970045
GENE_00861	Control_Batch3_Rep5	11.930810
GENE_00861	Treatment_Batch1_Rep2	4.107618
GENE_00861	Treatment_Batch1_Rep5	8.195537
GENE_00861	Treatment_Batch2_Rep1	1.954022
GENE_00861	Treatment_Batch2_Rep4	5.164981
GENE_00861	Treatment_Batch3_Rep3	3.089609
GENE_00861	Treatment_Batch3_Rep6	10.779051
GENE_00862	Control_Batch1_Rep1	405.077954
GENE_00862	Control_Batch1_Rep4	431.402116
GENE_00862	Control_Batch2_Rep3	375.266887
GENE_00862	Control_Batch2_Rep6	391.143682
GENE_00862	Control_Batch3_Rep2	376.741876
GENE_00862	Control_Batch3_Rep5	442.931294
GENE_00862	Treatment_Batch1_Rep2	828.711975
GENE_00862	Treatment_Batch1_Rep5	818.529245
GENE_00862	Treatment_Batch2_Rep1	777.049309
GENE_00862	Treatment_Batch2_Rep4	768.290951
GENE_00862	Treatment_Batch3_Rep3	803.298519
GENE_00862	Treatment_Batch3_Rep6	856.164654
GENE_00863	Control_Batch1_Rep1	10428.751971
GENE_00863	Control_Batch1_Rep4	10475.328294
GENE_00863	Control_Batch2_Rep3	9858.824346
GENE_00863	Control_Batch2_Rep6	9930.455339
