gene_id	sample_id	normalized_count
GENE_00923	Treatment_Batch3_Rep3	200.089008
GENE_00923	Treatment_Batch3_Rep6	240.512167
GENE_00924	Control_Batch1_Rep1	5.013341
GENE_00924	Control_Batch1_Rep4	10.055993
GENE_00924	Control_Batch2_Rep3	10.658152
GENE_00924	Control_Batch2_Rep6	10.746628
GENE_00924	Control_Batch3_Rep2	12.814350
GENE_00924	Control_Batch3_Rep5	11.362676
GENE_00924	Treatment_Batch1_Rep2	15.403568
GENE_00924	Treatment_Batch1_Rep5	19.464400
GENE_00924	Treatment_Batch2_Rep1	17.140542
GENE_00924	Treatment_Batch2_Rep4	18.349275
GENE_00924	Treatment_Batch3_Rep3	13.241184
GENE_00924	Treatment_Batch3_Rep6	11.732301
GENE_00925	Control_Batch1_Rep1	72.192111
GENE_00925	Control_Batch1_Rep4	66.369556
GENE_00925	Control_Batch2_Rep3	77.271605
GENE_00925	Control_Batch2_Rep6	86.644690
GENE_00925	Control_Batch3_Rep2	69.767014
GENE_00925	Control_Batch3_Rep5	69.596387
GENE_00925	Treatment_Batch1_Rep2	33.887850
GENE_00925	Treatment_Batch1_Rep5	33.806590
GENE_00925	Treatment_Batch2_Rep1	34.281083
GENE_00925	Treatment_Batch2_Rep4	38.057756
GENE_00925	Treatment_Batch3_Rep3	27.953611
GENE_00925	Treatment_Batch3_Rep6	35.196903
GENE_00926	Control_Batch1_Rep1	3401.050542
GENE_00926	Control_Batch1_Rep4	3388.869766
GENE_00926	Control_Batch2_Rep3	3385.961814
GENE_00926	Control_Batch2_Rep6	3481.907525
GENE_00926	Control_Batch3_Rep2	3343.121414
GENE_00926	Control_Batch3_Rep5	3325.002919
GENE_00926	Treatment_Batch1_Rep2	3404.188595
GENE_00926	Treatment_Batch1_Rep5	3440.076600
GENE_00926	Treatment_Batch2_Rep1	3454.161925
GENE_00926	Treatment_Batch2_Rep4	3463.935408
GENE_00926	Treatment_Batch3_Rep3	3479.489007
GENE_00926	Treatment_Batch3_Rep6	3617.948274
GENE_00927	Control_Batch1_Rep1	163.434917
GENE_00927	Control_Batch1_Rep4	151.845500
GENE_00927	Control_Batch2_Rep3	138.555982
GENE_00927	Control_Batch2_Rep6	163.886080
GENE_00927	Control_Batch3_Rep2	166.586544
GENE_00927	Control_Batch3_Rep5	161.918126
GENE_00927	Treatment_Batch1_Rep2	155.062588
GENE_00927	Treatment_Batch1_Rep5	131.128590
GENE_00927	Treatment_Batch2_Rep1	157.692982
GENE_00927	Treatment_Batch2_Rep4	164.463875
GENE_00927	Treatment_Batch3_Rep3	173.606640
GENE_00927	Treatment_Batch3_Rep6	167.185287
GENE_00928	Control_Batch1_Rep1	259.691064
GENE_00928	Control_Batch1_Rep4	229.276649
GENE_00928	Control_Batch2_Rep3	217.825991
GENE_00928	Control_Batch2_Rep6	225.007527
GENE_00928	Control_Batch3_Rep2	236.353558
GENE_00928	Control_Batch3_Rep5	186.063811
GENE_00928	Treatment_Batch1_Rep2	248.510902
GENE_00928	Treatment_Batch1_Rep5	259.183853
GENE_00928	Treatment_Batch2_Rep1	233.796986
GENE_00928	Treatment_Batch2_Rep4	246.016209
GENE_00928	Treatment_Batch3_Rep3	254.524989
GENE_00928	Treatment_Batch3_Rep6	241.978705
GENE_00929	Control_Batch1_Rep1	24.064037
GENE_00929	Control_Batch1_Rep4	25.139983
GENE_00929	Control_Batch2_Rep3	23.314709
GENE_00929	Control_Batch2_Rep6	22.836585
GENE_00929	Control_Batch3_Rep2	24.204882
GENE_00929	Control_Batch3_Rep5	29.827023
GENE_00929	Treatment_Batch1_Rep2	23.618805
GENE_00929	Treatment_Batch1_Rep5	30.733263
GENE_00929	Treatment_Batch2_Rep1	30.852975
GENE_00929	Treatment_Batch2_Rep4	27.863714
GENE_00929	Treatment_Batch3_Rep3	29.424854
GENE_00929	Treatment_Batch3_Rep6	30.797290
GENE_00930	Control_Batch1_Rep1	5770.355504
GENE_00930	Control_Batch1_Rep4	5783.201788
GENE_00930	Control_Batch2_Rep3	5779.383179
GENE_00930	Control_Batch2_Rep6	5968.408617
GENE_00930	Control_Batch3_Rep2	5639.737616
GENE_00930	Control_Batch3_Rep5	5642.988722
GENE_00930	Treatment_Batch1_Rep2	5995.068784
GENE_00930	Treatment_Batch1_Rep5	6050.355092
GENE_00930	Treatment_Batch2_Rep1	5975.192770
GENE_00930	Treatment_Batch2_Rep4	5850.700397
GENE_00930	Treatment_Batch3_Rep3	5909.981962
GENE_00930	Treatment_Batch3_Rep6	5877.882725
GENE_00931	Control_Batch1_Rep1	31.082714
GENE_00931	Control_Batch1_Rep4	34.190377
GENE_00931	Control_Batch2_Rep3	28.643785
GENE_00931	Control_Batch2_Rep6	32.239884
GENE_00931	Control_Batch3_Rep2	29.900149
GENE_00931	Control_Batch3_Rep5	29.827023
GENE_00931	Treatment_Batch1_Rep2	13.349759
GENE_00931	Treatment_Batch1_Rep5	11.268863
GENE_00931	Treatment_Batch2_Rep1	14.398055
GENE_00931	Treatment_Batch2_Rep4	14.271659
GENE_00931	Treatment_Batch3_Rep3	17.654913
GENE_00931	Treatment_Batch3_Rep6	23.464602
GENE_00932	Control_Batch1_Rep1	18.048028
GENE_00932	Control_Batch1_Rep4	13.072791
GENE_00932	Control_Batch2_Rep3	15.987229
GENE_00932	Control_Batch2_Rep6	17.463271
GENE_00932	Control_Batch3_Rep2	11.390533
GENE_00932	Control_Batch3_Rep5	12.783010
GENE_00932	Treatment_Batch1_Rep2	40.049278
GENE_00932	Treatment_Batch1_Rep5	25.611053
GENE_00932	Treatment_Batch2_Rep1	25.368001
GENE_00932	Treatment_Batch2_Rep4	38.737359
GENE_00932	Treatment_Batch3_Rep3	41.194796
GENE_00932	Treatment_Batch3_Rep6	35.196903
GENE_00933	Control_Batch1_Rep1	1721.581303
GENE_00933	Control_Batch1_Rep4	1690.412486
GENE_00933	Control_Batch2_Rep3	1811.885921
GENE_00933	Control_Batch2_Rep6	1696.623922
GENE_00933	Control_Batch3_Rep2	1785.466036
GENE_00933	Control_Batch3_Rep5	1739.909686
GENE_00933	Treatment_Batch1_Rep2	867.734348
GENE_00933	Treatment_Batch1_Rep5	941.462298
GENE_00933	Treatment_Batch2_Rep1	902.278105
GENE_00933	Treatment_Batch2_Rep4	876.007993
GENE_00933	Treatment_Batch3_Rep3	844.493315
GENE_00933	Treatment_Batch3_Rep6	964.981745
GENE_00934	Control_Batch1_Rep1	838.230617
GENE_00934	Control_Batch1_Rep4	844.703443
GENE_00934	Control_Batch2_Rep3	861.978081
GENE_00934	Control_Batch2_Rep6	890.626809
GENE_00934	Control_Batch3_Rep2	874.223402
GENE_00934	Control_Batch3_Rep5	826.634643
GENE_00934	Treatment_Batch1_Rep2	1743.683932
GENE_00934	Treatment_Batch1_Rep5	1826.580279
GENE_00934	Treatment_Batch2_Rep1	1766.847019
GENE_00934	Treatment_Batch2_Rep4	1779.879700
GENE_00934	Treatment_Batch3_Rep3	1802.272318
GENE_00934	Treatment_Batch3_Rep6	1676.252484
GENE_00935	Control_Batch1_Rep1	71.189442
GENE_00935	Control_Batch1_Rep4	70.391954
GENE_00935	Control_Batch2_Rep3	75.273202
GENE_00935	Control_Batch2_Rep6	63.136440
GENE_00935	Control_Batch3_Rep2	59.800298
GENE_00935	Control_Batch3_Rep5	69.596387
GENE_00935	Treatment_Batch1_Rep2	34.914755
GENE_00935	Treatment_Batch1_Rep5	35.855474
GENE_00935	Treatment_Batch2_Rep1	32.909840
GENE_00935	Treatment_Batch2_Rep4	28.543317
GENE_00935	Treatment_Batch3_Rep3	25.011126
GENE_00935	Treatment_Batch3_Rep6	48.395741
GENE_00936	Control_Batch1_Rep1	4486.940205
GENE_00936	Control_Batch1_Rep4	4386.424308
GENE_00936	Control_Batch2_Rep3	4526.384129
GENE_00936	Control_Batch2_Rep6	4482.015609
GENE_00936	Control_Batch3_Rep2	4332.673962
GENE_00936	Control_Batch3_Rep5	4384.572410
GENE_00936	Treatment_Batch1_Rep2	4551.240982
GENE_00936	Treatment_Batch1_Rep5	4478.860898
GENE_00936	Treatment_Batch2_Rep1	4615.605018
GENE_00936	Treatment_Batch2_Rep4	4471.106739
GENE_00936	Treatment_Batch3_Rep3	4575.564825
GENE_00936	Treatment_Batch3_Rep6	4575.597331
GENE_00937	Control_Batch1_Rep1	388.032594
GENE_00937	Control_Batch1_Rep4	378.105351
GENE_00937	Control_Batch2_Rep3	375.699875
GENE_00937	Control_Batch2_Rep6	400.983563
GENE_00937	Control_Batch3_Rep2	338.868355
GENE_00937	Control_Batch3_Rep5	366.446285
GENE_00937	Treatment_Batch1_Rep2	376.873971
GENE_00937	Treatment_Batch1_Rep5	379.043580
GENE_00937	Treatment_Batch2_Rep1	382.576886
GENE_00937	Treatment_Batch2_Rep4	404.363659
GENE_00937	Treatment_Batch3_Rep3	364.868192
GENE_00937	Treatment_Batch3_Rep6	382.766315
GENE_00938	Control_Batch1_Rep1	12.032018
GENE_00938	Control_Batch1_Rep4	14.078391
GENE_00938	Control_Batch2_Rep3	13.988825
GENE_00938	Control_Batch2_Rep6	9.403300
GENE_00938	Control_Batch3_Rep2	11.390533
GENE_00938	Control_Batch3_Rep5	19.884682
GENE_00938	Treatment_Batch1_Rep2	7.188332
GENE_00938	Treatment_Batch1_Rep5	9.219979
GENE_00938	Treatment_Batch2_Rep1	15.083677
GENE_00938	Treatment_Batch2_Rep4	10.194042
GENE_00938	Treatment_Batch3_Rep3	14.712427
GENE_00938	Treatment_Batch3_Rep6	11.732301
GENE_00939	Control_Batch1_Rep1	145.386889
GENE_00939	Control_Batch1_Rep4	123.688718
GENE_00939	Control_Batch2_Rep3	159.206153
GENE_00939	Control_Batch2_Rep6	142.392823
GENE_00939	Control_Batch3_Rep2	140.957845
GENE_00939	Control_Batch3_Rep5	142.033444
GENE_00939	Treatment_Batch1_Rep2	158.143301
GENE_00939	Treatment_Batch1_Rep5	140.348569
GENE_00939	Treatment_Batch2_Rep1	146.723035
GENE_00939	Treatment_Batch2_Rep4	161.745463
GENE_00939	Treatment_Batch3_Rep3	161.836698
GENE_00939	Treatment_Batch3_Rep6	134.921460
GENE_00940	Control_Batch1_Rep1	55.146751
GENE_00940	Control_Batch1_Rep4	46.257570
GENE_00940	Control_Batch2_Rep3	40.634206
GENE_00940	Control_Batch2_Rep6	61.121448
GENE_00940	Control_Batch3_Rep2	54.105031
GENE_00940	Control_Batch3_Rep5	55.393043
GENE_00940	Treatment_Batch1_Rep2	72.910223
GENE_00940	Treatment_Batch1_Rep5	49.173221
GENE_00940	Treatment_Batch2_Rep1	56.220976
GENE_00940	Treatment_Batch2_Rep4	59.805045
GENE_00940	Treatment_Batch3_Rep3	39.723553
GENE_00940	Treatment_Batch3_Rep6	52.795354
GENE_00941	Control_Batch1_Rep1	207.552318
GENE_00941	Control_Batch1_Rep4	238.327043
GENE_00941	Control_Batch2_Rep3	223.155067
GENE_00941	Control_Batch2_Rep6	234.410827
GENE_00941	Control_Batch3_Rep2	189.367610
GENE_00941	Control_Batch3_Rep5	245.717858
GENE_00941	Treatment_Batch1_Rep2	103.717360
GENE_00941	Treatment_Batch1_Rep5	128.055264
GENE_00941	Treatment_Batch2_Rep1	100.100762
GENE_00941	Treatment_Batch2_Rep4	108.056843
GENE_00941	Treatment_Batch3_Rep3	110.343203
GENE_00941	Treatment_Batch3_Rep6	131.988385
GENE_00942	Control_Batch1_Rep1	48.128074
GENE_00942	Control_Batch1_Rep4	43.240771
GENE_00942	Control_Batch2_Rep3	39.968072
GENE_00942	Control_Batch2_Rep6	34.926542
GENE_00942	Control_Batch3_Rep2	37.019232
GENE_00942	Control_Batch3_Rep5	38.349030
GENE_00942	Treatment_Batch1_Rep2	74.964032
GENE_00942	Treatment_Batch1_Rep5	73.759832
GENE_00942	Treatment_Batch2_Rep1	81.588978
GENE_00942	Treatment_Batch2_Rep4	63.203059
GENE_00942	Treatment_Batch3_Rep3	83.860834
GENE_00942	Treatment_Batch3_Rep6	83.592644
GENE_00943	Control_Batch1_Rep1	5.013341
GENE_00943	Control_Batch1_Rep4	2.011199
GENE_00943	Control_Batch2_Rep3	1.998404
GENE_00943	Control_Batch2_Rep6	1.343329
GENE_00943	Control_Batch3_Rep2	1.423817
GENE_00943	Control_Batch3_Rep5	4.261003
GENE_00943	Treatment_Batch1_Rep2	0.000000
GENE_00943	Treatment_Batch1_Rep5	1.024442
GENE_00943	Treatment_Batch2_Rep1	1.371243
GENE_00943	Treatment_Batch2_Rep4	0.679603
GENE_00943	Treatment_Batch3_Rep3	2.942485
GENE_00943	Treatment_Batch3_Rep6	1.466538
GENE_00944	Control_Batch1_Rep1	1008.684211
GENE_00944	Control_Batch1_Rep4	1009.621734
GENE_00944	Control_Batch2_Rep3	999.867929
GENE_00944	Control_Batch2_Rep6	1014.213033
GENE_00944	Control_Batch3_Rep2	989.552548
GENE_00944	Control_Batch3_Rep5	968.668087
GENE_00944	Treatment_Batch1_Rep2	2054.836012
GENE_00944	Treatment_Batch1_Rep5	2040.688680
GENE_00944	Treatment_Batch2_Rep1	2030.811358
GENE_00944	Treatment_Batch2_Rep4	1966.090864
GENE_00944	Treatment_Batch3_Rep3	2003.832570
GENE_00944	Treatment_Batch3_Rep6	2075.150712
GENE_00945	Control_Batch1_Rep1	416.107304
GENE_00945	Control_Batch1_Rep4	436.430112
GENE_00945	Control_Batch2_Rep3	393.019373
GENE_00945	Control_Batch2_Rep6	421.133491
GENE_00945	Control_Batch3_Rep2	410.059185
GENE_00945	Control_Batch3_Rep5	428.941000
GENE_00945	Treatment_Batch1_Rep2	217.703765
GENE_00945	Treatment_Batch1_Rep5	214.108401
GENE_00945	Treatment_Batch2_Rep1	222.827040
GENE_00945	Treatment_Batch2_Rep4	208.638056
GENE_00945	Treatment_Batch3_Rep3	239.812562
GENE_00945	Treatment_Batch3_Rep6	175.984513
GENE_00946	Control_Batch1_Rep1	91.242806
GENE_00946	Control_Batch1_Rep4	73.408752
GENE_00946	Control_Batch2_Rep3	87.263623
GENE_00946	Control_Batch2_Rep6	94.704661
GENE_00946	Control_Batch3_Rep2	102.514796
GENE_00946	Control_Batch3_Rep5	96.582742
GENE_00946	Treatment_Batch1_Rep2	100.636646
GENE_00946	Treatment_Batch1_Rep5	79.906484
GENE_00946	Treatment_Batch2_Rep1	83.645843
GENE_00946	Treatment_Batch2_Rep4	89.027965
GENE_00946	Treatment_Batch3_Rep3	97.102019
GENE_00946	Treatment_Batch3_Rep6	93.858407
GENE_00947	Control_Batch1_Rep1	1636.354506
GENE_00947	Control_Batch1_Rep4	1584.824555
GENE_00947	Control_Batch2_Rep3	1622.037580
GENE_00947	Control_Batch2_Rep6	1620.054196
GENE_00947	Control_Batch3_Rep2	1577.588810
GENE_00947	Control_Batch3_Rep5	1631.964269
GENE_00947	Treatment_Batch1_Rep2	1678.988945
GENE_00947	Treatment_Batch1_Rep5	1573.543078
GENE_00947	Treatment_Batch2_Rep1	1694.856744
GENE_00947	Treatment_Batch2_Rep4	1647.357157
GENE_00947	Treatment_Batch3_Rep3	1628.665679
GENE_00947	Treatment_Batch3_Rep6	1623.457130
GENE_00948	Control_Batch1_Rep1	298.795124
GENE_00948	Control_Batch1_Rep4	311.735794
GENE_00948	Control_Batch2_Rep3	346.389955
GENE_00948	Control_Batch2_Rep6	304.935574
GENE_00948	Control_Batch3_Rep2	328.901638
GENE_00948	Control_Batch3_Rep5	282.646553
GENE_00948	Treatment_Batch1_Rep2	319.367316
GENE_00948	Treatment_Batch1_Rep5	317.577054
GENE_00948	Treatment_Batch2_Rep1	350.352668
GENE_00948	Treatment_Batch2_Rep4	315.335693
GENE_00948	Treatment_Batch3_Rep3	339.857066
GENE_00948	Treatment_Batch3_Rep6	340.236725
GENE_00949	Control_Batch1_Rep1	42.112064
GENE_00949	Control_Batch1_Rep4	39.218374
GENE_00949	Control_Batch2_Rep3	31.974457
GENE_00949	Control_Batch2_Rep6	38.956527
GENE_00949	Control_Batch3_Rep2	46.985948
GENE_00949	Control_Batch3_Rep5	32.667692
GENE_00949	Treatment_Batch1_Rep2	36.968564
GENE_00949	Treatment_Batch1_Rep5	39.953242
GENE_00949	Treatment_Batch2_Rep1	39.766056
GENE_00949	Treatment_Batch2_Rep4	39.416962
GENE_00949	Treatment_Batch3_Rep3	44.137281
GENE_00949	Treatment_Batch3_Rep6	35.196903
GENE_00950	Control_Batch1_Rep1	49.130742
GENE_00950	Control_Batch1_Rep4	40.223973
GENE_00950	Control_Batch2_Rep3	51.292359
GENE_00950	Control_Batch2_Rep6	49.703155
GENE_00950	Control_Batch3_Rep2	58.376481
GENE_00950	Control_Batch3_Rep5	55.393043
GENE_00950	Treatment_Batch1_Rep2	47.237609
GENE_00950	Treatment_Batch1_Rep5	51.222105
GENE_00950	Treatment_Batch2_Rep1	49.364760
GENE_00950	Treatment_Batch2_Rep4	51.649812
GENE_00950	Treatment_Batch3_Rep3	55.907223
GENE_00950	Treatment_Batch3_Rep6	57.194967
GENE_00951	Control_Batch1_Rep1	5.013341
GENE_00951	Control_Batch1_Rep4	4.022397
GENE_00951	Control_Batch2_Rep3	5.995211
GENE_00951	Control_Batch2_Rep6	4.701650
GENE_00951	Control_Batch3_Rep2	5.695266
GENE_00951	Control_Batch3_Rep5	8.522007
GENE_00951	Treatment_Batch1_Rep2	3.080714
GENE_00951	Treatment_Batch1_Rep5	4.097768
GENE_00951	Treatment_Batch2_Rep1	1.371243
GENE_00951	Treatment_Batch2_Rep4	6.116425
GENE_00951	Treatment_Batch3_Rep3	0.000000
GENE_00951	Treatment_Batch3_Rep6	4.399613
GENE_00952	Control_Batch1_Rep1	111.296170
GENE_00952	Control_Batch1_Rep4	127.711116
GENE_00952	Control_Batch2_Rep3	100.586314
GENE_00952	Control_Batch2_Rep6	100.749639
GENE_00952	Control_Batch3_Rep2	99.667163
GENE_00952	Control_Batch3_Rep5	83.799732
GENE_00952	Treatment_Batch1_Rep2	218.730670
GENE_00952	Treatment_Batch1_Rep5	226.401706
GENE_00952	Treatment_Batch2_Rep1	207.057741
GENE_00952	Treatment_Batch2_Rep4	221.550509
GENE_00952	Treatment_Batch3_Rep3	210.387707
GENE_00952	Treatment_Batch3_Rep6	236.112555
GENE_00953	Control_Batch1_Rep1	1928.130953
GENE_00953	Control_Batch1_Rep4	1935.778724
GENE_00953	Control_Batch2_Rep3	2096.325365
GENE_00953	Control_Batch2_Rep6	2064.695936
GENE_00953	Control_Batch3_Rep2	2018.971961
GENE_00953	Control_Batch3_Rep5	2011.193564
GENE_00953	Treatment_Batch1_Rep2	1072.088354
GENE_00953	Treatment_Batch1_Rep5	996.782171
GENE_00953	Treatment_Batch2_Rep1	1044.201789
GENE_00953	Treatment_Batch2_Rep4	1032.316634
GENE_00953	Treatment_Batch3_Rep3	1000.445042
GENE_00953	Treatment_Batch3_Rep6	1028.042862
GENE_00954	Control_Batch1_Rep1	96.256147
GENE_00954	Control_Batch1_Rep4	71.397553
GENE_00954	Control_Batch2_Rep3	87.263623
GENE_00954	Control_Batch2_Rep6	99.406311
GENE_00954	Control_Batch3_Rep2	103.938613
GENE_00954	Control_Batch3_Rep5	107.945417
GENE_00954	Treatment_Batch1_Rep2	188.950438
GENE_00954	Treatment_Batch1_Rep5	196.692885
GENE_00954	Treatment_Batch2_Rep1	196.773417
GENE_00954	Treatment_Batch2_Rep4	213.395275
GENE_00954	Treatment_Batch3_Rep3	208.916465
GENE_00954	Treatment_Batch3_Rep6	196.516039
GENE_00955	Control_Batch1_Rep1	55.146751
GENE_00955	Control_Batch1_Rep4	51.285566
GENE_00955	Control_Batch2_Rep3	50.626224
GENE_00955	Control_Batch2_Rep6	48.359827
GENE_00955	Control_Batch3_Rep2	56.952665
GENE_00955	Control_Batch3_Rep5	49.711705
GENE_00955	Treatment_Batch1_Rep2	27.726423
GENE_00955	Treatment_Batch1_Rep5	25.611053
GENE_00955	Treatment_Batch2_Rep1	25.368001
GENE_00955	Treatment_Batch2_Rep4	20.388084
GENE_00955	Treatment_Batch3_Rep3	20.597398
GENE_00955	Treatment_Batch3_Rep6	20.531526
GENE_00956	Control_Batch1_Rep1	25.066705
GENE_00956	Control_Batch1_Rep4	22.123185
GENE_00956	Control_Batch2_Rep3	22.648574
GENE_00956	Control_Batch2_Rep6	16.791607
GENE_00956	Control_Batch3_Rep2	17.085799
GENE_00956	Control_Batch3_Rep5	21.305017
GENE_00956	Treatment_Batch1_Rep2	19.511187
GENE_00956	Treatment_Batch1_Rep5	25.611053
GENE_00956	Treatment_Batch2_Rep1	20.568650
GENE_00956	Treatment_Batch2_Rep4	21.747289
GENE_00956	Treatment_Batch3_Rep3	19.126155
GENE_00956	Treatment_Batch3_Rep6	17.598451
GENE_00957	Control_Batch1_Rep1	2490.627814
GENE_00957	Control_Batch1_Rep4	2458.690379
GENE_00957	Control_Batch2_Rep3	2572.611554
GENE_00957	Control_Batch2_Rep6	2512.695998
GENE_00957	Control_Batch3_Rep2	2491.679078
GENE_00957	Control_Batch3_Rep5	2535.296972
GENE_00957	Treatment_Batch1_Rep2	2565.207575
GENE_00957	Treatment_Batch1_Rep5	2552.909734
GENE_00957	Treatment_Batch2_Rep1	2583.422416
GENE_00957	Treatment_Batch2_Rep4	2558.024892
GENE_00957	Treatment_Batch3_Rep3	2692.374157
GENE_00957	Treatment_Batch3_Rep6	2488.714317
GENE_00958	Control_Batch1_Rep1	299.797792
GENE_00958	Control_Batch1_Rep4	275.534218
GENE_00958	Control_Batch2_Rep3	305.089615
GENE_00958	Control_Batch2_Rep6	277.397340
GENE_00958	Control_Batch3_Rep2	317.511105
GENE_00958	Control_Batch3_Rep5	265.602540
GENE_00958	Treatment_Batch1_Rep2	299.856130
GENE_00958	Treatment_Batch1_Rep5	316.552611
GENE_00958	Treatment_Batch2_Rep1	269.449313
GENE_00958	Treatment_Batch2_Rep4	286.792376
GENE_00958	Treatment_Batch3_Rep3	328.087124
GENE_00958	Treatment_Batch3_Rep6	288.907908
GENE_00959	Control_Batch1_Rep1	278.741760
GENE_00959	Control_Batch1_Rep4	253.411033
GENE_00959	Control_Batch2_Rep3	249.800449
GENE_00959	Control_Batch2_Rep6	258.590740
GENE_00959	Control_Batch3_Rep2	259.134624
GENE_00959	Control_Batch3_Rep5	265.602540
GENE_00959	Treatment_Batch1_Rep2	254.672329
GENE_00959	Treatment_Batch1_Rep5	249.963874
GENE_00959	Treatment_Batch2_Rep1	242.710068
GENE_00959	Treatment_Batch2_Rep4	258.928662
GENE_00959	Treatment_Batch3_Rep3	291.306056
GENE_00959	Treatment_Batch3_Rep6	261.043694
GENE_00960	Control_Batch1_Rep1	356.949880
GENE_00960	Control_Batch1_Rep4	367.043758
GENE_00960	Control_Batch2_Rep3	325.739785
GENE_00960	Control_Batch2_Rep6	362.698701
GENE_00960	Control_Batch3_Rep2	327.477822
GENE_00960	Control_Batch3_Rep5	339.459931
GENE_00960	Treatment_Batch1_Rep2	357.362785
GENE_00960	Treatment_Batch1_Rep5	357.530296
GENE_00960	Treatment_Batch2_Rep1	390.804346
GENE_00960	Treatment_Batch2_Rep4	383.975575
GENE_00960	Treatment_Batch3_Rep3	386.936832
GENE_00960	Treatment_Batch3_Rep6	394.498616
GENE_00961	Control_Batch1_Rep1	5165.746578
GENE_00961	Control_Batch1_Rep4	5065.203861
GENE_00961	Control_Batch2_Rep3	5196.515466
GENE_00961	Control_Batch2_Rep6	5104.648378
GENE_00961	Control_Batch3_Rep2	4989.053422
GENE_00961	Control_Batch3_Rep5	5066.332940
GENE_00961	Treatment_Batch1_Rep2	2576.503525
GENE_00961	Treatment_Batch1_Rep5	2561.105271
GENE_00961	Treatment_Batch2_Rep1	2576.566200
GENE_00961	Treatment_Batch2_Rep4	2611.713512
GENE_00961	Treatment_Batch3_Rep3	2640.880663
GENE_00961	Treatment_Batch3_Rep6	2683.763819
GENE_00962	Control_Batch1_Rep1	198.528304
GENE_00962	Control_Batch1_Rep4	185.030278
GENE_00962	Control_Batch2_Rep3	191.846745
GENE_00962	Control_Batch2_Rep6	205.529264
GENE_00962	Control_Batch3_Rep2	196.486693
GENE_00962	Control_Batch3_Rep5	193.165484
GENE_00962	Treatment_Batch1_Rep2	418.977058
GENE_00962	Treatment_Batch1_Rep5	424.119033
GENE_00962	Treatment_Batch2_Rep1	415.486726
GENE_00962	Treatment_Batch2_Rep4	409.800481
GENE_00962	Treatment_Batch3_Rep3	420.775415
GENE_00962	Treatment_Batch3_Rep6	412.097067
GENE_00963	Control_Batch1_Rep1	2.005336
GENE_00963	Control_Batch1_Rep4	6.033596
GENE_00963	Control_Batch2_Rep3	5.329076
GENE_00963	Control_Batch2_Rep6	5.373314
GENE_00963	Control_Batch3_Rep2	5.695266
GENE_00963	Control_Batch3_Rep5	8.522007
GENE_00963	Treatment_Batch1_Rep2	5.134523
GENE_00963	Treatment_Batch1_Rep5	1.024442
GENE_00963	Treatment_Batch2_Rep1	2.056865
GENE_00963	Treatment_Batch2_Rep4	2.038808
GENE_00963	Treatment_Batch3_Rep3	2.942485
GENE_00963	Treatment_Batch3_Rep6	0.000000
GENE_00964	Control_Batch1_Rep1	39.104060
GENE_00964	Control_Batch1_Rep4	32.179179
GENE_00964	Control_Batch2_Rep3	37.969668
GENE_00964	Control_Batch2_Rep6	36.269870
GENE_00964	Control_Batch3_Rep2	39.866865
GENE_00964	Control_Batch3_Rep5	45.450702
GENE_00964	Treatment_Batch1_Rep2	75.990937
GENE_00964	Treatment_Batch1_Rep5	61.466527
GENE_00964	Treatment_Batch2_Rep1	80.217734
GENE_00964	Treatment_Batch2_Rep4	66.601073
GENE_00964	Treatment_Batch3_Rep3	82.389592
GENE_00964	Treatment_Batch3_Rep6	71.860343
GENE_00965	Control_Batch1_Rep1	18237.531930
GENE_00965	Control_Batch1_Rep4	18311.963928
GENE_00965	Control_Batch2_Rep3	18291.388050
GENE_00965	Control_Batch2_Rep6	18435.840617
GENE_00965	Control_Batch3_Rep2	18045.451790
GENE_00965	Control_Batch3_Rep5	18026.884686
GENE_00965	Treatment_Batch1_Rep2	9199.010991
GENE_00965	Treatment_Batch1_Rep5	9407.451881
GENE_00965	Treatment_Batch2_Rep1	9316.227121
GENE_00965	Treatment_Batch2_Rep4	9235.801882
GENE_00965	Treatment_Batch3_Rep3	9414.482094
GENE_00965	Treatment_Batch3_Rep6	9347.710700
GENE_00966	Control_Batch1_Rep1	468.246050
GENE_00966	Control_Batch1_Rep4	525.928453
GENE_00966	Control_Batch2_Rep3	503.597704
GENE_00966	Control_Batch2_Rep6	478.224953
GENE_00966	Control_Batch3_Rep2	488.369099
GENE_00966	Control_Batch3_Rep5	470.130699
GENE_00966	Treatment_Batch1_Rep2	503.183231
GENE_00966	Treatment_Batch1_Rep5	463.047833
GENE_00966	Treatment_Batch2_Rep1	512.845002
GENE_00966	Treatment_Batch2_Rep4	500.867254
GENE_00966	Treatment_Batch3_Rep3	497.280036
GENE_00966	Treatment_Batch3_Rep6	552.884677
GENE_00967	Control_Batch1_Rep1	698.859737
